image_path,label,week
Research Data Set each week\Week 4\Weeds\IMG_20241123_100046.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100056.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100058.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100106_778.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100108_036.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100143.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100159_630.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100209.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100224_882.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100237_018.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100242.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100329_680.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100330_401.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100337.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100400.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100404.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100407.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100409.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100410.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100412.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100418.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100421_969.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100423.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100436.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100451.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100454.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100459.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100500_930.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100501.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100502.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100558.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100615.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100636_811.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100637_237.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100704.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100705.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100709.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100715.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100751.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100755.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100829.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100831.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100836.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100850_334.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100929.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100930_065.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100931_852.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100932.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100934.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100935.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100936.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100938.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100940_968.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100941.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100942_854.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100946.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100950.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_100954.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101005.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101010.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101200_269.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101200_869.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101201_517.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101210_785.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101211_289.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101213_358.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101215_184.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101220.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101225.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101228.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101230.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101231_566.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101232.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101232_988.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101233.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101234.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101235.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101236.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101238.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101239.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101243.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101245.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101259.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101301.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101402.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101403.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101405.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101415.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101416.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101419.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101422.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101427.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101427_878.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101429_882.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101430_817.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101432.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101450.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101501.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101509_116.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101511_790.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101525.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101536.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101559.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101602.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101606.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101609.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101632_983.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101634_877.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101645_873.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101647_648.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101715.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101717.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101720.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101723.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101748.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101750.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101753.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101754.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101901.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101916.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101918.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101920.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101922.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101928_263.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101929_850.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101931_260.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101945.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101947.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101948.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_101954.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102020.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102024.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102027.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102029.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102032.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102204.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102251_830.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102340.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102412.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102415.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102418.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102423_896.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102424_535.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102425_429.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102426.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102428_291.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102435_094.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102436.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102514.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102519.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102532.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102536.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102548_203.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102549_023.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102559.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102606.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102613.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102619.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102622_572.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102623_447.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102624_787.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102626.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102801.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102802_157.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102804.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102817_824.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102818_647.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102826_888.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102827_812.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102902.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102907.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102911.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102930.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_102959.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103001.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103003.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103006_071.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103011.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103024.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103038.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103041.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103043.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103045.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103047.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103049.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103050.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103052.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103053.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103119.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103122.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103124_348.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103136.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103138.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103141.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103202.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103203.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103205.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103206.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103209.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103221.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103227.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103233.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103248_522.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103250_875.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103256_958.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103301_349.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103306.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103306_338.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103307_724.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103311_723.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103312.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103313_108.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103314.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103317.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_103330.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104316.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104318.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104320.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104322.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104324.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104327.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104329.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104331.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104358.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104423_856.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104425_021.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104426_037.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104427_831.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104432.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104436.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104450.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104454_717.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104456_635.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104457.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104500.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104501.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104505.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104506.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104510.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104604.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104614.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104615.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104619.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104621.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104623.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104625.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104627.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104630_942.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104632.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104656.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104702.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104704.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104708.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104711.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104713_181.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104717_535.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104719_203.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104738.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104739.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104740.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104742.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104743.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104744.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104745.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104746.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104747.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104748.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104749.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104751.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104752.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104753.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104754.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104756.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104758.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104800.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104804.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104806.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104807.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104810.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104812.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104814.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104817.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104819.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104836_624.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104838.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104839_288.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104841.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104855.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104856.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104856_909.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104858.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104858_239.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104859_096.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104900_353.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104901_156.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104901_779.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104921_488.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104923_288.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104924_821.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104926.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104929.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104931.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104937.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104940.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104941.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104944.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_104956.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105001.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105003.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105004.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105006.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105052.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105055.jpg,Weeds,Week 4
Research Data Set each week\Week 4\Weeds\IMG_20241123_105057.jpg,Weeds,Week 4
